NAME_2,DATE,Mean Temperature,YEAR
TA Ngabu,2000-12-02,26.59,2000
TA Ngabu,2000-12-03,27.31,2000
TA Ngabu,2000-12-04,28.53,2000
TA Ngabu,2000-12-05,28.26,2000
TA Ngabu,2000-12-06,26.74,2000
TA Ngabu,2000-12-07,28.48,2000
TA Ngabu,2000-12-08,30.3,2000
TA Ngabu,2000-12-09,29.85,2000
TA Ngabu,2000-12-10,29.38,2000
TA Ngabu,2000-12-11,30.71,2000
TA Ngabu,2000-12-12,31.57,2000
TA Ngabu,2000-12-13,24.28,2000
TA Ngabu,2000-12-14,25.42,2000
TA Ngabu,2000-12-15,26.75,2000
TA Ngabu,2000-12-16,26.78,2000
TA Ngabu,2000-12-17,27.47,2000
TA Ngabu,2000-12-18,29.85,2000
TA Ngabu,2000-12-19,30.4,2000
TA Ngabu,2000-12-20,31.04,2000
TA Ngabu,2000-12-21,30.31,2000
TA Ngabu,2000-12-22,28.53,2000
TA Ngabu,2000-12-23,27.32,2000
TA Ngabu,2000-12-24,26.12,2000
TA Ngabu,2000-12-25,29.47,2000
TA Ngabu,2000-12-26,29.01,2000
TA Ngabu,2000-12-27,27.19,2000
TA Ngabu,2000-12-28,27.43,2000
TA Ngabu,2000-12-29,28.11,2000
TA Ngabu,2000-12-30,28.35,2000
TA Ngabu,2000-12-31,29.15,2000
TA Ngabu,2001-01-01,31.14,2001
TA Ngabu,2001-01-02,31.66,2001
TA Ngabu,2001-01-03,24.83,2001
TA Ngabu,2001-01-04,26.06,2001
TA Ngabu,2001-01-05,26.56,2001
TA Ngabu,2001-01-06,27.69,2001
TA Ngabu,2001-01-07,29.38,2001
TA Ngabu,2001-01-08,28.99,2001
TA Ngabu,2001-01-09,29.83,2001
TA Ngabu,2001-01-10,30.37,2001
TA Ngabu,2001-01-11,30.12,2001
TA Ngabu,2001-01-12,27.16,2001
TA Ngabu,2001-01-13,26.31,2001
TA Ngabu,2001-01-14,25.71,2001
TA Ngabu,2001-01-15,27.74,2001
TA Ngabu,2001-01-16,27.79,2001
TA Ngabu,2001-01-17,27.46,2001
TA Ngabu,2001-01-18,27.44,2001
TA Ngabu,2001-01-19,28.14,2001
TA Ngabu,2001-01-20,28.14,2001
TA Ngabu,2001-01-21,28.84,2001
TA Ngabu,2001-01-22,26.78,2001
TA Ngabu,2001-01-23,26.77,2001
TA Ngabu,2001-01-24,25.24,2001
TA Ngabu,2001-01-25,25.61,2001
TA Ngabu,2001-01-26,26.16,2001
TA Ngabu,2001-01-27,25.2,2001
TA Ngabu,2001-01-28,25.64,2001
TA Ngabu,2001-01-29,24.57,2001
TA Ngabu,2001-01-30,24.49,2001
TA Ngabu,2001-01-31,25.49,2001
TA Ngabu,2001-02-01,25.56,2001
TA Ngabu,2001-02-02,26.27,2001
TA Ngabu,2001-02-03,28.0,2001
TA Ngabu,2001-02-04,26.6,2001
TA Ngabu,2001-02-05,26.89,2001
TA Ngabu,2001-02-06,25.51,2001
TA Ngabu,2001-02-07,25.14,2001
TA Ngabu,2001-02-08,25.02,2001
TA Ngabu,2001-02-09,25.38,2001
TA Ngabu,2001-02-10,25.26,2001
TA Ngabu,2001-02-11,24.85,2001
TA Ngabu,2001-02-12,23.97,2001
TA Ngabu,2001-02-13,26.02,2001
TA Ngabu,2001-02-14,26.68,2001
TA Ngabu,2001-02-15,26.59,2001
TA Ngabu,2001-02-16,25.99,2001
TA Ngabu,2001-02-17,25.5,2001
TA Ngabu,2001-02-18,25.96,2001
TA Ngabu,2001-02-19,27.03,2001
TA Ngabu,2001-02-20,27.2,2001
TA Ngabu,2001-02-21,26.89,2001
TA Ngabu,2001-02-22,26.11,2001
TA Ngabu,2001-02-23,25.86,2001
TA Ngabu,2001-02-24,25.8,2001
TA Ngabu,2001-02-25,25.53,2001
TA Ngabu,2001-02-26,25.23,2001
TA Ngabu,2001-02-27,25.71,2001
TA Ngabu,2001-02-28,25.18,2001
TA Ngabu,2001-03-01,26.0,2001
TA Ngabu,2001-03-02,26.56,2001
TA Ngabu,2001-03-03,26.38,2001
TA Ngabu,2001-03-04,27.07,2001
TA Ngabu,2001-03-05,26.46,2001
TA Ngabu,2001-03-06,25.94,2001
TA Ngabu,2001-03-07,25.23,2001
TA Ngabu,2001-03-08,26.3,2001
TA Ngabu,2001-03-09,25.69,2001
TA Ngabu,2001-03-10,25.37,2001
TA Ngabu,2001-03-11,26.8,2001
TA Ngabu,2001-03-12,26.59,2001
TA Ngabu,2001-03-13,25.78,2001
TA Ngabu,2001-03-14,24.43,2001
TA Ngabu,2001-03-15,24.48,2001
TA Ngabu,2001-03-16,24.64,2001
TA Ngabu,2001-03-17,24.83,2001
TA Ngabu,2001-03-18,25.27,2001
TA Ngabu,2001-03-19,25.48,2001
TA Ngabu,2001-03-20,24.98,2001
TA Ngabu,2001-03-21,24.3,2001
TA Ngabu,2001-03-22,23.93,2001
TA Ngabu,2001-03-23,23.82,2001
TA Ngabu,2001-03-24,23.04,2001
TA Ngabu,2001-03-25,23.18,2001
TA Ngabu,2001-03-26,24.44,2001
TA Ngabu,2001-03-27,24.99,2001
TA Ngabu,2001-03-28,25.3,2001
TA Ngabu,2001-03-29,24.35,2001
TA Ngabu,2001-03-30,25.01,2001
TA Ngabu,2001-03-31,25.65,2001
TA Ngabu,2001-04-01,25.48,2001
TA Ngabu,2001-04-02,25.78,2001
TA Ngabu,2001-04-03,25.64,2001
TA Ngabu,2001-04-04,25.06,2001
TA Ngabu,2001-04-05,24.19,2001
TA Ngabu,2001-04-06,23.61,2001
TA Ngabu,2001-04-07,22.03,2001
TA Ngabu,2001-04-08,21.83,2001
TA Ngabu,2001-04-09,22.6,2001
TA Ngabu,2001-04-10,22.84,2001
TA Ngabu,2001-04-11,22.81,2001
TA Ngabu,2001-04-12,23.86,2001
TA Ngabu,2001-04-13,23.77,2001
TA Ngabu,2001-04-14,24.15,2001
TA Ngabu,2001-04-15,23.73,2001
TA Ngabu,2001-04-16,23.89,2001
TA Ngabu,2001-04-17,23.61,2001
TA Ngabu,2001-04-18,24.11,2001
TA Ngabu,2001-04-19,23.55,2001
TA Ngabu,2001-04-20,23.58,2001
TA Ngabu,2001-04-21,23.46,2001
TA Ngabu,2001-04-22,23.13,2001
TA Ngabu,2001-04-23,23.9,2001
TA Ngabu,2001-04-24,26.05,2001
TA Ngabu,2001-04-25,26.72,2001
TA Ngabu,2001-04-26,26.08,2001
TA Ngabu,2001-04-27,26.19,2001
TA Ngabu,2001-04-28,26.34,2001
TA Ngabu,2001-04-29,26.24,2001
TA Ngabu,2001-04-30,25.38,2001
TA Ngabu,2001-05-01,24.48,2001
TA Ngabu,2001-05-02,23.01,2001
TA Ngabu,2001-05-03,22.9,2001
TA Ngabu,2001-05-04,23.47,2001
TA Ngabu,2001-05-05,26.23,2001
TA Ngabu,2001-05-06,27.42,2001
TA Ngabu,2001-05-07,25.19,2001
TA Ngabu,2001-05-08,24.24,2001
TA Ngabu,2001-05-09,22.74,2001
TA Ngabu,2001-05-10,24.03,2001
TA Ngabu,2001-05-11,23.73,2001
TA Ngabu,2001-05-12,22.79,2001
TA Ngabu,2001-05-13,22.77,2001
TA Ngabu,2001-05-14,22.6,2001
TA Ngabu,2001-05-15,22.34,2001
TA Ngabu,2001-05-16,22.25,2001
TA Ngabu,2001-05-17,21.75,2001
TA Ngabu,2001-05-18,22.46,2001
TA Ngabu,2001-05-19,22.68,2001
TA Ngabu,2001-05-20,23.63,2001
TA Ngabu,2001-05-21,23.07,2001
TA Ngabu,2001-05-22,24.57,2001
TA Ngabu,2001-05-23,23.9,2001
TA Ngabu,2001-05-24,22.07,2001
TA Ngabu,2001-05-25,22.26,2001
TA Ngabu,2001-05-26,23.42,2001
TA Ngabu,2001-05-27,24.98,2001
TA Ngabu,2001-05-28,23.91,2001
TA Ngabu,2001-05-29,22.67,2001
TA Ngabu,2001-05-30,21.6,2001
TA Ngabu,2001-05-31,22.36,2001
TA Ngabu,2001-06-01,22.56,2001
TA Ngabu,2001-06-02,22.83,2001
TA Ngabu,2001-06-03,23.04,2001
TA Ngabu,2001-06-04,22.51,2001
TA Ngabu,2001-06-05,22.26,2001
TA Ngabu,2001-06-06,23.27,2001
TA Ngabu,2001-06-07,23.54,2001
TA Ngabu,2001-06-08,22.91,2001
TA Ngabu,2001-06-09,22.67,2001
TA Ngabu,2001-06-10,21.81,2001
TA Ngabu,2001-06-11,21.72,2001
TA Ngabu,2001-06-12,21.67,2001
TA Ngabu,2001-06-13,21.81,2001
TA Ngabu,2001-06-14,21.09,2001
TA Ngabu,2001-06-15,21.17,2001
TA Ngabu,2001-06-16,20.91,2001
TA Ngabu,2001-06-17,20.63,2001
TA Ngabu,2001-06-18,20.84,2001
TA Ngabu,2001-06-19,20.58,2001
TA Ngabu,2001-06-20,20.64,2001
TA Ngabu,2001-06-21,20.63,2001
TA Ngabu,2001-06-22,22.09,2001
TA Ngabu,2001-06-23,21.86,2001
TA Ngabu,2001-06-24,21.5,2001
TA Ngabu,2001-06-25,21.76,2001
TA Ngabu,2001-06-26,22.45,2001
TA Ngabu,2001-06-27,23.21,2001
TA Ngabu,2001-06-28,23.16,2001
TA Ngabu,2001-06-29,23.27,2001
TA Ngabu,2001-06-30,23.35,2001
TA Ngabu,2001-07-01,23.46,2001
TA Ngabu,2001-07-02,22.21,2001
TA Ngabu,2001-07-03,21.81,2001
TA Ngabu,2001-07-04,22.27,2001
TA Ngabu,2001-07-05,23.87,2001
TA Ngabu,2001-07-06,24.4,2001
TA Ngabu,2001-07-07,23.14,2001
TA Ngabu,2001-07-08,22.14,2001
TA Ngabu,2001-07-09,21.81,2001
TA Ngabu,2001-07-10,21.44,2001
TA Ngabu,2001-07-11,21.4,2001
TA Ngabu,2001-07-12,20.42,2001
TA Ngabu,2001-07-13,19.99,2001
TA Ngabu,2001-07-14,19.92,2001
TA Ngabu,2001-07-15,20.65,2001
TA Ngabu,2001-07-16,20.58,2001
TA Ngabu,2001-07-17,22.27,2001
TA Ngabu,2001-07-18,24.36,2001
TA Ngabu,2001-07-19,24.6,2001
TA Ngabu,2001-07-20,24.48,2001
TA Ngabu,2001-07-21,24.35,2001
TA Ngabu,2001-07-22,22.15,2001
TA Ngabu,2001-07-23,21.27,2001
TA Ngabu,2001-07-24,21.67,2001
TA Ngabu,2001-07-25,18.69,2001
TA Ngabu,2001-07-26,19.17,2001
TA Ngabu,2001-07-27,19.71,2001
TA Ngabu,2001-07-28,20.42,2001
TA Ngabu,2001-07-29,21.16,2001
TA Ngabu,2001-07-30,20.93,2001
TA Ngabu,2001-07-31,20.88,2001
TA Ngabu,2001-08-01,20.93,2001
TA Ngabu,2001-08-02,20.58,2001
TA Ngabu,2001-08-03,19.34,2001
TA Ngabu,2001-08-04,20.69,2001
TA Ngabu,2001-08-05,20.88,2001
TA Ngabu,2001-08-06,19.34,2001
TA Ngabu,2001-08-07,19.9,2001
TA Ngabu,2001-08-08,19.91,2001
TA Ngabu,2001-08-09,19.52,2001
TA Ngabu,2001-08-10,21.78,2001
TA Ngabu,2001-08-11,24.33,2001
TA Ngabu,2001-08-12,23.17,2001
TA Ngabu,2001-08-13,22.71,2001
TA Ngabu,2001-08-14,23.46,2001
TA Ngabu,2001-08-15,24.79,2001
TA Ngabu,2001-08-16,25.89,2001
TA Ngabu,2001-08-17,26.45,2001
TA Ngabu,2001-08-18,27.95,2001
TA Ngabu,2001-08-19,27.79,2001
TA Ngabu,2001-08-20,26.46,2001
TA Ngabu,2001-08-21,27.87,2001
TA Ngabu,2001-08-22,29.54,2001
TA Ngabu,2001-08-23,29.01,2001
TA Ngabu,2001-08-24,27.61,2001
TA Ngabu,2001-08-25,28.63,2001
TA Ngabu,2001-08-26,28.37,2001
TA Ngabu,2001-08-27,27.88,2001
TA Ngabu,2001-08-28,26.58,2001
TA Ngabu,2001-08-29,26.75,2001
TA Ngabu,2001-08-30,27.49,2001
TA Ngabu,2001-08-31,27.98,2001
TA Ngabu,2001-09-01,29.03,2001
TA Ngabu,2001-09-02,27.91,2001
TA Ngabu,2001-09-03,27.26,2001
TA Ngabu,2001-09-04,27.27,2001
TA Ngabu,2001-09-05,28.41,2001
TA Ngabu,2001-09-06,29.85,2001
TA Ngabu,2001-09-07,27.92,2001
TA Ngabu,2001-09-08,26.57,2001
TA Ngabu,2001-09-09,26.44,2001
TA Ngabu,2001-09-10,28.81,2001
TA Ngabu,2001-09-11,30.38,2001
TA Ngabu,2001-09-12,30.58,2001
TA Ngabu,2001-09-13,30.5,2001
TA Ngabu,2001-09-14,27.83,2001
TA Ngabu,2001-09-15,23.45,2001
TA Ngabu,2001-09-16,21.99,2001
TA Ngabu,2001-09-17,22.5,2001
TA Ngabu,2001-09-18,23.76,2001
TA Ngabu,2001-09-19,24.88,2001
TA Ngabu,2001-09-20,25.34,2001
TA Ngabu,2001-09-21,25.77,2001
TA Ngabu,2001-09-22,26.61,2001
TA Ngabu,2001-09-23,28.88,2001
TA Ngabu,2001-09-24,30.31,2001
TA Ngabu,2001-09-25,31.22,2001
TA Ngabu,2001-09-26,30.78,2001
TA Ngabu,2001-09-27,30.15,2001
TA Ngabu,2001-09-28,29.05,2001
TA Ngabu,2001-09-29,26.69,2001
TA Ngabu,2001-09-30,25.56,2001
TA Ngabu,2001-10-01,24.76,2001
TA Ngabu,2001-10-02,25.87,2001
TA Ngabu,2001-10-03,25.39,2001
TA Ngabu,2001-10-04,27.39,2001
TA Ngabu,2001-10-05,30.14,2001
TA Ngabu,2001-10-06,31.61,2001
TA Ngabu,2001-10-07,30.86,2001
TA Ngabu,2001-10-08,28.89,2001
TA Ngabu,2001-10-09,27.8,2001
TA Ngabu,2001-10-10,27.44,2001
TA Ngabu,2001-10-11,27.85,2001
TA Ngabu,2001-10-12,27.71,2001
TA Ngabu,2001-10-13,28.75,2001
TA Ngabu,2001-10-14,27.09,2001
TA Ngabu,2001-10-15,27.0,2001
TA Ngabu,2001-10-16,29.49,2001
TA Ngabu,2001-10-17,31.18,2001
TA Ngabu,2001-10-18,33.35,2001
TA Ngabu,2001-10-19,35.21,2001
TA Ngabu,2001-10-20,33.98,2001
TA Ngabu,2001-10-21,31.68,2001
TA Ngabu,2001-10-22,31.89,2001
TA Ngabu,2001-10-23,32.11,2001
TA Ngabu,2001-10-24,33.63,2001
TA Ngabu,2001-10-25,32.09,2001
TA Ngabu,2001-10-26,31.64,2001
TA Ngabu,2001-10-27,30.32,2001
TA Ngabu,2001-10-28,29.14,2001
TA Ngabu,2001-10-29,28.71,2001
TA Ngabu,2001-10-30,29.31,2001
TA Ngabu,2001-10-31,30.42,2001
TA Ngabu,2001-11-01,30.71,2001
TA Ngabu,2001-11-02,30.49,2001
TA Ngabu,2001-11-03,30.75,2001
TA Ngabu,2001-11-04,32.78,2001
TA Ngabu,2001-11-05,35.1,2001
TA Ngabu,2001-11-06,34.57,2001
TA Ngabu,2001-11-07,34.37,2001
TA Ngabu,2001-11-08,33.65,2001
TA Ngabu,2001-11-09,32.34,2001
TA Ngabu,2001-11-10,31.63,2001
TA Ngabu,2001-11-11,32.11,2001
TA Ngabu,2001-11-12,33.34,2001
TA Ngabu,2001-11-13,33.12,2001
TA Ngabu,2001-11-14,33.16,2001
TA Ngabu,2001-11-15,32.74,2001
TA Ngabu,2001-11-16,30.09,2001
TA Ngabu,2001-11-17,26.66,2001
TA Ngabu,2001-11-18,28.63,2001
TA Ngabu,2001-11-19,29.89,2001
TA Ngabu,2001-11-20,31.66,2001
TA Ngabu,2001-11-21,29.72,2001
TA Ngabu,2001-11-22,29.49,2001
TA Ngabu,2001-11-23,28.28,2001
TA Ngabu,2001-11-24,28.54,2001
TA Ngabu,2001-11-25,28.1,2001
TA Ngabu,2001-11-26,29.69,2001
TA Ngabu,2001-11-27,31.08,2001
TA Ngabu,2001-11-28,30.5,2001
TA Ngabu,2001-11-29,29.93,2001
TA Ngabu,2001-11-30,30.95,2001
TA Ngabu,2001-12-01,31.79,2001
TA Ngabu,2001-12-02,32.67,2001
TA Ngabu,2001-12-03,32.25,2001
TA Ngabu,2001-12-04,27.82,2001
TA Ngabu,2001-12-05,28.68,2001
TA Ngabu,2001-12-06,30.95,2001
TA Ngabu,2001-12-07,30.79,2001
TA Ngabu,2001-12-08,29.83,2001
TA Ngabu,2001-12-09,29.78,2001
TA Ngabu,2001-12-10,30.23,2001
TA Ngabu,2001-12-11,31.9,2001
TA Ngabu,2001-12-12,30.91,2001
TA Ngabu,2001-12-13,30.41,2001
TA Ngabu,2001-12-14,28.71,2001
TA Ngabu,2001-12-15,30.18,2001
TA Ngabu,2001-12-16,28.28,2001
TA Ngabu,2001-12-17,26.84,2001
TA Ngabu,2001-12-18,28.27,2001
TA Ngabu,2001-12-19,29.41,2001
TA Ngabu,2001-12-20,31.62,2001
TA Ngabu,2001-12-21,29.47,2001
TA Ngabu,2001-12-22,28.98,2001
TA Ngabu,2001-12-23,28.71,2001
TA Ngabu,2001-12-24,28.38,2001
TA Ngabu,2001-12-25,27.75,2001
TA Ngabu,2001-12-26,28.22,2001
TA Ngabu,2001-12-27,25.13,2001
TA Ngabu,2001-12-28,25.26,2001
TA Ngabu,2001-12-29,25.88,2001
TA Ngabu,2001-12-30,26.19,2001
TA Ngabu,2001-12-31,26.23,2001
TA Ngabu,2002-01-01,25.96,2002
TA Ngabu,2002-01-02,25.78,2002
TA Ngabu,2002-01-03,25.3,2002
TA Ngabu,2002-01-04,24.3,2002
TA Ngabu,2002-01-05,24.48,2002
TA Ngabu,2002-01-06,25.15,2002
TA Ngabu,2002-01-07,27.49,2002
TA Ngabu,2002-01-08,27.21,2002
TA Ngabu,2002-01-09,25.47,2002
TA Ngabu,2002-01-10,24.85,2002
TA Ngabu,2002-01-11,25.89,2002
TA Ngabu,2002-01-12,27.56,2002
TA Ngabu,2002-01-13,28.33,2002
TA Ngabu,2002-01-14,26.97,2002
TA Ngabu,2002-01-15,25.33,2002
TA Ngabu,2002-01-16,25.69,2002
TA Ngabu,2002-01-17,25.38,2002
TA Ngabu,2002-01-18,26.39,2002
TA Ngabu,2002-01-19,26.38,2002
TA Ngabu,2002-01-20,25.01,2002
TA Ngabu,2002-01-21,25.99,2002
TA Ngabu,2002-01-22,26.42,2002
TA Ngabu,2002-01-23,25.94,2002
TA Ngabu,2002-01-24,25.62,2002
TA Ngabu,2002-01-25,25.23,2002
TA Ngabu,2002-01-26,25.5,2002
TA Ngabu,2002-01-27,25.51,2002
TA Ngabu,2002-01-28,25.72,2002
TA Ngabu,2002-01-29,26.04,2002
TA Ngabu,2002-01-30,26.27,2002
TA Ngabu,2002-01-31,26.19,2002
TA Ngabu,2002-02-01,25.79,2002
TA Ngabu,2002-02-02,25.7,2002
TA Ngabu,2002-02-03,25.49,2002
TA Ngabu,2002-02-04,25.65,2002
TA Ngabu,2002-02-05,25.81,2002
TA Ngabu,2002-02-06,25.68,2002
TA Ngabu,2002-02-07,26.7,2002
TA Ngabu,2002-02-08,25.77,2002
TA Ngabu,2002-02-09,24.61,2002
TA Ngabu,2002-02-10,25.1,2002
TA Ngabu,2002-02-11,26.53,2002
TA Ngabu,2002-02-12,26.81,2002
TA Ngabu,2002-02-13,24.92,2002
TA Ngabu,2002-02-14,25.5,2002
TA Ngabu,2002-02-15,26.78,2002
TA Ngabu,2002-02-16,28.28,2002
TA Ngabu,2002-02-17,26.74,2002
TA Ngabu,2002-02-18,25.5,2002
TA Ngabu,2002-02-19,24.88,2002
TA Ngabu,2002-02-20,24.23,2002
TA Ngabu,2002-02-21,24.08,2002
TA Ngabu,2002-02-22,25.14,2002
TA Ngabu,2002-02-23,26.57,2002
TA Ngabu,2002-02-24,26.71,2002
TA Ngabu,2002-02-25,26.5,2002
TA Ngabu,2002-02-26,25.84,2002
TA Ngabu,2002-02-27,25.86,2002
TA Ngabu,2002-02-28,26.86,2002
TA Ngabu,2002-03-01,27.34,2002
TA Ngabu,2002-03-02,26.41,2002
TA Ngabu,2002-03-03,26.53,2002
TA Ngabu,2002-03-04,26.77,2002
TA Ngabu,2002-03-05,26.49,2002
TA Ngabu,2002-03-06,27.34,2002
TA Ngabu,2002-03-07,28.41,2002
TA Ngabu,2002-03-08,27.39,2002
TA Ngabu,2002-03-09,27.07,2002
TA Ngabu,2002-03-10,26.35,2002
TA Ngabu,2002-03-11,26.23,2002
TA Ngabu,2002-03-12,27.27,2002
TA Ngabu,2002-03-13,27.89,2002
TA Ngabu,2002-03-14,28.46,2002
TA Ngabu,2002-03-15,27.59,2002
TA Ngabu,2002-03-16,26.57,2002
TA Ngabu,2002-03-17,27.46,2002
TA Ngabu,2002-03-18,28.15,2002
TA Ngabu,2002-03-19,27.44,2002
TA Ngabu,2002-03-20,27.45,2002
TA Ngabu,2002-03-21,27.27,2002
TA Ngabu,2002-03-22,27.59,2002
TA Ngabu,2002-03-23,26.74,2002
TA Ngabu,2002-03-24,25.69,2002
TA Ngabu,2002-03-25,25.92,2002
TA Ngabu,2002-03-26,25.66,2002
TA Ngabu,2002-03-27,26.64,2002
TA Ngabu,2002-03-28,28.42,2002
TA Ngabu,2002-03-29,28.2,2002
TA Ngabu,2002-03-30,26.13,2002
TA Ngabu,2002-03-31,24.94,2002
TA Ngabu,2002-04-01,24.35,2002
TA Ngabu,2002-04-02,25.12,2002
TA Ngabu,2002-04-03,26.51,2002
TA Ngabu,2002-04-04,26.38,2002
TA Ngabu,2002-04-05,27.02,2002
TA Ngabu,2002-04-06,28.02,2002
TA Ngabu,2002-04-07,27.86,2002
TA Ngabu,2002-04-08,27.2,2002
TA Ngabu,2002-04-09,27.21,2002
TA Ngabu,2002-04-10,27.51,2002
TA Ngabu,2002-04-11,27.97,2002
TA Ngabu,2002-04-12,27.0,2002
TA Ngabu,2002-04-13,27.8,2002
TA Ngabu,2002-04-14,27.09,2002
TA Ngabu,2002-04-15,27.31,2002
TA Ngabu,2002-04-16,25.38,2002
TA Ngabu,2002-04-17,23.51,2002
TA Ngabu,2002-04-18,24.46,2002
TA Ngabu,2002-04-19,25.26,2002
TA Ngabu,2002-04-20,26.19,2002
TA Ngabu,2002-04-21,26.06,2002
TA Ngabu,2002-04-22,25.87,2002
TA Ngabu,2002-04-23,25.23,2002
TA Ngabu,2002-04-24,25.35,2002
TA Ngabu,2002-04-25,25.64,2002
TA Ngabu,2002-04-26,25.55,2002
TA Ngabu,2002-04-27,25.6,2002
TA Ngabu,2002-04-28,25.32,2002
TA Ngabu,2002-04-29,25.35,2002
TA Ngabu,2002-04-30,25.67,2002
TA Ngabu,2002-05-01,25.08,2002
TA Ngabu,2002-05-02,24.96,2002
TA Ngabu,2002-05-03,25.15,2002
TA Ngabu,2002-05-04,25.03,2002
TA Ngabu,2002-05-05,24.49,2002
TA Ngabu,2002-05-06,25.76,2002
TA Ngabu,2002-05-07,26.53,2002
TA Ngabu,2002-05-08,25.67,2002
TA Ngabu,2002-05-09,24.39,2002
TA Ngabu,2002-05-10,23.13,2002
TA Ngabu,2002-05-11,22.7,2002
TA Ngabu,2002-05-12,22.86,2002
TA Ngabu,2002-05-13,23.34,2002
TA Ngabu,2002-05-14,23.46,2002
TA Ngabu,2002-05-15,23.84,2002
TA Ngabu,2002-05-16,22.11,2002
TA Ngabu,2002-05-17,23.67,2002
TA Ngabu,2002-05-18,23.1,2002
TA Ngabu,2002-05-19,24.77,2002
TA Ngabu,2002-05-20,24.3,2002
TA Ngabu,2002-05-21,24.12,2002
TA Ngabu,2002-05-22,25.22,2002
TA Ngabu,2002-05-23,26.78,2002
TA Ngabu,2002-05-24,27.73,2002
TA Ngabu,2002-05-25,28.09,2002
TA Ngabu,2002-05-26,27.51,2002
TA Ngabu,2002-05-27,26.6,2002
TA Ngabu,2002-05-28,25.33,2002
TA Ngabu,2002-05-29,26.22,2002
TA Ngabu,2002-05-30,27.27,2002
TA Ngabu,2002-05-31,26.7,2002
TA Ngabu,2002-06-01,26.32,2002
TA Ngabu,2002-06-02,26.79,2002
TA Ngabu,2002-06-03,21.93,2002
TA Ngabu,2002-06-04,21.33,2002
TA Ngabu,2002-06-05,20.69,2002
TA Ngabu,2002-06-06,21.57,2002
TA Ngabu,2002-06-07,23.56,2002
TA Ngabu,2002-06-08,22.06,2002
TA Ngabu,2002-06-09,22.38,2002
TA Ngabu,2002-06-10,22.99,2002
TA Ngabu,2002-06-11,21.42,2002
TA Ngabu,2002-06-12,21.77,2002
TA Ngabu,2002-06-13,22.68,2002
TA Ngabu,2002-06-14,23.78,2002
TA Ngabu,2002-06-15,24.16,2002
TA Ngabu,2002-06-16,22.66,2002
TA Ngabu,2002-06-17,21.41,2002
TA Ngabu,2002-06-18,21.28,2002
TA Ngabu,2002-06-19,22.37,2002
TA Ngabu,2002-06-20,22.32,2002
TA Ngabu,2002-06-21,21.02,2002
TA Ngabu,2002-06-22,18.97,2002
TA Ngabu,2002-06-23,18.82,2002
TA Ngabu,2002-06-24,21.18,2002
TA Ngabu,2002-06-25,21.33,2002
TA Ngabu,2002-06-26,20.03,2002
TA Ngabu,2002-06-27,21.57,2002
TA Ngabu,2002-06-28,23.63,2002
TA Ngabu,2002-06-29,24.63,2002
TA Ngabu,2002-06-30,24.51,2002
TA Ngabu,2002-07-01,21.43,2002
TA Ngabu,2002-07-02,20.77,2002
TA Ngabu,2002-07-03,19.86,2002
TA Ngabu,2002-07-04,20.61,2002
TA Ngabu,2002-07-05,21.1,2002
TA Ngabu,2002-07-06,22.26,2002
TA Ngabu,2002-07-07,23.15,2002
TA Ngabu,2002-07-08,24.48,2002
TA Ngabu,2002-07-09,24.97,2002
TA Ngabu,2002-07-10,26.04,2002
TA Ngabu,2002-07-11,23.28,2002
TA Ngabu,2002-07-12,22.3,2002
TA Ngabu,2002-07-13,22.41,2002
TA Ngabu,2002-07-14,21.78,2002
TA Ngabu,2002-07-15,22.85,2002
TA Ngabu,2002-07-16,24.61,2002
TA Ngabu,2002-07-17,25.83,2002
TA Ngabu,2002-07-18,25.96,2002
TA Ngabu,2002-07-19,26.25,2002
TA Ngabu,2002-07-20,25.16,2002
TA Ngabu,2002-07-21,25.25,2002
TA Ngabu,2002-07-22,25.14,2002
TA Ngabu,2002-07-23,25.67,2002
TA Ngabu,2002-07-24,25.84,2002
TA Ngabu,2002-07-25,26.62,2002
TA Ngabu,2002-07-26,26.66,2002
TA Ngabu,2002-07-27,26.08,2002
TA Ngabu,2002-07-28,27.47,2002
TA Ngabu,2002-07-29,26.87,2002
TA Ngabu,2002-07-30,26.38,2002
TA Ngabu,2002-07-31,26.11,2002
TA Ngabu,2002-08-01,23.65,2002
TA Ngabu,2002-08-02,22.36,2002
TA Ngabu,2002-08-03,23.93,2002
TA Ngabu,2002-08-04,24.24,2002
TA Ngabu,2002-08-05,22.98,2002
TA Ngabu,2002-08-06,23.38,2002
TA Ngabu,2002-08-07,22.68,2002
TA Ngabu,2002-08-08,21.49,2002
TA Ngabu,2002-08-09,21.44,2002
TA Ngabu,2002-08-10,21.05,2002
TA Ngabu,2002-08-11,21.95,2002
TA Ngabu,2002-08-12,25.43,2002
TA Ngabu,2002-08-13,26.65,2002
TA Ngabu,2002-08-14,28.8,2002
TA Ngabu,2002-08-15,28.75,2002
TA Ngabu,2002-08-16,26.95,2002
TA Ngabu,2002-08-17,26.2,2002
TA Ngabu,2002-08-18,25.4,2002
TA Ngabu,2002-08-19,25.48,2002
TA Ngabu,2002-08-20,25.69,2002
TA Ngabu,2002-08-21,24.69,2002
TA Ngabu,2002-08-22,24.92,2002
TA Ngabu,2002-08-23,25.39,2002
TA Ngabu,2002-08-24,26.61,2002
TA Ngabu,2002-08-25,27.09,2002
TA Ngabu,2002-08-26,27.42,2002
TA Ngabu,2002-08-27,28.28,2002
TA Ngabu,2002-08-28,28.28,2002
