ds,RAINFALL_MM,NDVI_VALUE,LST_VALUE
2029-06-05,2.9328209628475403,0.334971088343441,25.171814099128603
2029-06-21,5.957584229986683,0.2945011661606435,23.587566947840795
2029-07-07,3.9138164415488843,0.2597152716018788,25.164676506793217
2029-07-23,3.426386306952417,0.24406605141259755,26.521040885186984
2029-08-08,2.7970569458823333,0.1991323454176964,29.82298228714981
2029-08-24,4.027309192594563,0.18138218489371435,29.23993875150776
2029-09-09,2.338615538231956,0.15449918523857242,33.547613697060754
2029-09-25,4.439062328445446,0.14989656642316013,37.587395628425455
2029-10-11,1.7806498395515216,0.14860230401184338,35.50450591515934
2029-10-27,7.747030494617683,0.14796195673056228,37.97809148483098
2029-11-12,5.174145656023335,0.17420848710961354,36.610045142708266
2029-11-28,2.8600404484989963,0.20413605905595875,37.02356257177844
2029-12-14,9.39598508653766,0.28871650709669294,34.82824590443636
2029-12-30,9.215331040480665,0.36518917130891093,29.71258920967364
2030-01-15,8.02137310894881,0.5004180548912895,26.125430411292562
2030-01-31,3.9963398348112786,0.5757135388364542,25.560289831578892
2030-02-16,20.817304679468172,0.5572108614310922,27.109825834493602
