ds,RAINFALL_MM,NDVI_VALUE,LST_VALUE
2029-05-04,-9.297367462454458,0.4101303751640862,27.245732579721466
2029-05-20,-4.067980267416661,0.37489666950578937,27.142857085545497
2029-06-05,-7.611953857055537,0.33987779740089125,26.372371264859286
2029-06-21,-4.937272656479259,0.2968108067174997,23.26227725977222
2029-07-07,-6.863521870443643,0.26548782120225584,25.12558934350448
2029-07-23,-4.981674038236461,0.2534346624430141,26.753042304833457
2029-08-08,-7.31871599946324,0.2143716666451536,29.32305909794716
2029-08-24,-5.012511951616666,0.2120858964028961,30.035062893306602
2029-09-09,-6.7805882276802,0.19681366489028207,33.96609351676812
2029-09-25,-5.863290336084005,0.19225041023682538,38.2511287622747
2029-10-11,-6.376076863548248,0.1889771129552619,35.474237496246765
2029-10-27,-4.9773298989566355,0.1972966793462317,37.5243928804771
2029-11-12,-4.192009202802539,0.23525759581047806,38.1479338116519
2029-11-28,-6.733968566832198,0.24614544043022832,38.261657618856226
2029-12-14,-0.9410090819286228,0.30951924962986915,35.28510566087954
2029-12-30,1.7307163167215602,0.36812508593472854,30.645787399656943
2030-01-15,7.805173630471504,0.44305268204178405,28.398272210602443
2030-01-31,-5.569760936841881,0.5066465970662481,27.862913983500057
2030-02-16,-0.7134636640824339,0.49772378701196907,28.888015025170624
